doc27747-1|null|null|#汽车资讯#大众有意复产微型巴士，相信微型巴士将会广受车迷们喜爱的！
doc27761-1|null|null|广汽丰田最新推出的车型逸致，提出了fuv概念，其凭借“一车多能”这一独特优势，受到广泛关注。
doc27765-2|null|null|周末去4s店看了艾力绅现车，内部空间非常充足这也是最大的卖点，适合美国人的身材。
doc27766-3|null|null|:福特推出低端车型，目标是开拓二三四线城市，同时，丰富产品线，提高市场占有率。
doc27768-1|null|null|美国人很喜欢这款车：福特野马
doc27769-1|null|null|#卓越设计之奥迪#今天这组设计非凡令人为之一振的奥迪设计~是不是又惊叹了！
doc27778-1|null|null|作为汽车技术发展的引领者，奥迪品牌在可持续性与科技创新中找到平衡点。
doc27781-1|null|null|这款车经麦斯调校后，最大功率271kw，最大马力368hp，峰值扭矩输出为529nm，效果非常好。
doc27781-2|null|null|奥迪a8是奥迪车系中最高档的豪华车，堪称由内而外来了一次华丽转身，市场定位是用以跟奔驰的s600及宝马的7系列竞争的。
doc27782-2|null|null|萨摩亚橙好好看啊。
doc27795-1|null|null|#车讯#爱上她太容易奥迪a730fsi体验：奥迪造车的水平毋庸置疑，然而近一段时间以来，它又被大家冠以了新的身份--灯光大师。
doc27805-1|null|null|这款可谓是肌肉车的鼻祖了，1969年的雪佛兰camaross396装配有3.96升v8发动机，5600转时发出最大375马力，415nm的最大扭矩出现在4600转时，0-100km/h加速时间仅为6.8秒。
doc27813-1|null|null|近年来负责指导中国、台湾市场的车辆品质改善业务，在汽车驱动系统零部件开发、平台开发、动力传动系统的开发方面经验丰富。
doc27817-1|null|null|中控台设计向驾驶席方向倾斜，令驾控愈加得心应手。
doc27817-2|null|null|#全新奥迪a6l巅峰感受#以你喜欢的感觉，为你设计考究的氛围。
doc27817-3|null|null|安坐其中，可从容操控简捷快易的中控台，集成各种强大功能，让你弹指之间即轻松掌控。
doc27828-2|null|null|#福特第一天#办公室的中央空调给力得过分呀。
doc27829-1|null|null|照亮你的前方，奥迪有更绿色的方式。
doc27829-2|null|null|#新元素奥迪小讲堂#奥迪使用的led技术在颜色和强度上都具有很好的可塑性，它最接近自然光的强度和色谱。
doc27829-3|null|null|另外，交互式照明设计是所有可行的灯光设计中的趋势，可以通过自然光和人造光的相互作用动态满足人们的需求，从而保证清醒和睡眠激素的自然循环。
doc27835-1|null|null|奥迪q5的设计深深植根于奥迪品牌特征，展现出优雅的运动气质和富有张力的轮廓。
doc27835-2|null|null|奥迪q5拥有极富表现力的奥迪一体式高光进气隔栅，以及突出运动特性的车身顶线设计。
doc27835-3|null|null|无论是醒目的led大灯，还是全包围的后挡板，无一处不彰显奥迪q5进取运动的外观特性。
doc27855-1|null|null|#实力，掌控自如#新crown皇冠采用v6缸24气门设计，配置dualvvt-i进气双向智能正时可变系统，使发动机的进气效率，燃油经济性，动力性能都有更加优秀的表现。
doc27868-1|null|null|日产的轮圈制品都必须通过jic、via等认证方能上市销售，所以生产厂不算太多，rays这个品牌是其中的佼佼者。
doc27880-1|null|null|秉承“尊贵、进取、动感”的品牌价值，全新奥迪a6l引领技术和设计创新，续写王者传奇。
doc27914-1|null|null|尤其是在华市场，这些年来，大众的扩张速度令人咋舌。
doc27918-1|null|null|这款双门跑车3.6l排量，动力充沛，提速极快。
doc27930-1|null|null|新轩逸果然不失厚望，上市不到10天，订
doc27930-2|null|null|9.98万元起的定价，6.2l百公里油耗，核潜艇级超强钢车身，豪华晶钻led灯等，“超越同级别车型技术和配置”，任勇底气十足：史上最牛中级车不是随便说说的，既定目标月销2万辆也是小菜一碟。
doc27935-1|null|null|雪佛兰(进口)科迈罗camaro太帅了。。。
doc27943-1|null|null|谍照车的颜色比成都车展展示的灰色款看上去视觉效果要更好一些。
doc27943-2|null|null|从外观来看，国产新一代k3采用了家族式的虎啸式前脸，直瀑式设计是其国产身份的体现。
doc27977-1|null|null|#指南者vs翼虎#福特翼虎在安全配置方面，从一体成型的车身底盘结构，到车道保持辅助系统等安全配置的配备，让每一位驾乘者都能得到全方位保护。
doc27977-2|null|null|jeep指南者凭借纯正的suv血统、以及丰富的安全配置与行车配置，构成了真正“适宜城市生活和郊外休闲”的全能型，代表了美系suv产品的全新形象。
doc27980-1|null|null|英朗xt采用别克家族典型的“直瀑式”造型，镀铬装饰增加了活力，大灯像鹰眼一般锐利洞彻，下方的进气口并不小，蜂窝状的填充也在暗示英朗xt是一款具有运动基因的车型猛击关注了解不为人知的秘密
doc27994-1|null|null|全新第七代凯美瑞秉承优秀基因，深入洞悉顾客的驾乘需求。
doc27994-2|null|null|集合toyota全球领先科技，以丰田造车哲学之精髓，锻造出高科技、高均衡性的极智魅力，凭借三大科技革命，铸就成一款革命性轿车，倾注丰田全球抱负的巅峰之作，再次改变世界！
doc28026-1|null|null|由于采用轻薄型马达，保证了紧凑的车身内部。
doc28035-1|null|null|8月日系车在华销量减少，丰田比上月大降15%，而与上年同期比较，德系、美系分别增长25%、21%。
doc28037-1|null|null|奥迪一个值得信赖一生的品牌！
doc28042-1|null|null|#大众在模块化制造上的先进思想和长期根植于中国市场形成的强大供应体系，用来保证一定品质下的低成本优势用来pk国内自主品牌或许对于比亚迪、长城等同样精于成本控制的企业来说或许还不是致命的，但产品开发初期的耐心细致的调研并付诸产品实践才真正是可怕的！！！
doc28051-1|null|null|福特后杠材料不错，有弹性，有自我恢复的功能，同时得益于福特后杠杠衬的硬质缓冲材料，非常棒。
doc28058-1|null|null|#福特suv#福特edge于2006年1月的北美国际车展上首次亮相，由于在安全方面出色的性能，2007年获得了由美国高速公路安全协会评出的“最安全汽车”称号！
doc28072-1|null|null|抱着试试看的态度，在购买了一件美国燃料医生白金电子节油器，昨天加油后开始使用，感觉车辆的稳定性有所提高，行驶动力略有加强。
doc28083-1|null|null|8下某比迪的粉可以折埋一了如果是s6的话，抛开这起事故不说，从现场的照片看至少证明比亚迪造车的水准已经相当之高了，整个驾驶舱形状保持完好啊！
doc28085-1|null|null|车辆动态综合管理系统（vdim）优化整合多项独立行车系统，全面优化“行进、转弯、停止”等驾驶性能，在注重行车安全的同时，实现更多驾驶乐趣。
doc28093-1|null|null|#全新奥迪s8#如果你穿行在都市，这台s8可以像一台标准的用来自驾的大型豪车，以为它足够的安静和舒适；
doc28096-1|null|null|哈哈，起亚的车都是小妖的最爱，期待好运来临，白色的好喜欢呀！！
doc28108-1|null|null|newsportscarx-nsx的实际战斗力让同时代的欧系跑车汗颜，借助铝合金轻量化车体nsx表现出十分突出，在弯道的表现更是炉火纯青，nsx把本田的造车工艺发挥得淋漓尽致，每个部件都力求完美，正是本田的这种过分追求完美的执着，造就出这辆传奇跑车--nsx。
doc28121-1|null|null|近期，该公司的产品电动公交车成功入围政府采购，其加装了锂电池自动灭火装置的比亚迪k9纯电动公交车备受市场青睐，有望获得超预期大订单，业绩也将获得暴增。
doc28128-1|null|null|近日，由《汽车时尚报》及《腾讯汽车》联合举办的“2012中国时尚汽车榜”评选结果揭晓，subaruxv凭借动感时尚的外观设计和鲜明的个性魅力在众多品牌车型中脱颖而出，荣获“锋尚设计大奖”。
doc28144-1|null|null|上汽确实不错，得说业绩好股价低。
doc28166-1|null|null|#酷车鉴赏#日产gt-r，有人说它是一辆很好开的超跑，确实如此，先进的电子系统，不算很硬的悬挂，智能四驱系统保证了转弯加速的抓地力，三四百米就能挂上4挡，百公里加速的快感足以让人恐惧，不过过百之后你会发现这车即使到了三百公里依旧非常平稳，安静，容易驯服，这就战神。
doc28173-1|null|null|#奥迪贴士#为了给驾乘者一个静谧的车内空间，全新一代奥迪a6l的许多部件采用了具有吸音特性的高品质微纤维羊毛，由微纤维羊毛制成的轮拱内板，隔音效能极佳的夹层玻璃，以及首次采用的强化玻璃纤维底盘隔音护板等部件，也进一步隔绝了车外噪音。
doc28194-1|null|null|但是说到内饰的精美程度，估计世爵找不到什么对手。
doc28194-2|null|null|内饰的真皮部分全部采用顶级材质手工制作，复古的仪表台让人联想到上世纪20年代，包括那个战斗机样式的点火按钮。
doc28205-1|null|null|这使大众汽车在其称霸全球的征程中迈进一大步..
doc28205-2|null|null|加上去年完成收购的商用车企业man，今年上半年收购的摩托车企业杜卡迪，大众拥有了多达12个品牌。
doc28232-2|null|null|我家别克凯越是1.8l的澳洲产的发动机，比这个韩国的产的1.6l强多了。
doc28255-1|null|null|全新朗逸深谙中国消费者日益成熟的用车需求，秉承大众汽车优秀的设计理念，着力打造扎实硬朗、越级舒适的全能高端中级轿车，必将开创国内中级轿车市场新格局。
doc28261-1|null|null|头部做平，就成五菱之光了，还创造新生活呢经典呀丰田不很多么这型的嘛造型和空间都不错嘛
doc28271-1|null|null|广汽本田跨界精彩！
doc28271-2|null|null|#跨界之旅#从时尚摄影师的眼光看歌诗图，特别独到！
doc28271-4|null|null|很多钟情于歌诗图的车主就是看中它时尚大气的新颖设计的！
doc28303-1|null|null|得益于低矮的车身和前后50:50的配重比，e-tron概念车拥有良好的操控感。
doc28306-1|null|null|起亚凯尊发动机采用独到的dvvt技术，将怠速油耗控制在每小时0.97l，领先同级！
doc28307-1|null|null|起步轻盈后劲充沛。
doc28307-2|null|null|2.2.4l别克新君威：起步扎实高速稳背推感很强。
doc28307-3|null|null|沃尔沃s80l2.0t：方向盘重，稳，高速时内心十分踏实！
doc28307-4|null|null|4.2.0t奥迪a6：扎实中透着灵巧劲儿，高速没有新君威的厚重抓地感。
doc28319-2|null|null|某奥迪4s店办事效率特别快，销售素质特别高，服务态度特别好，一进门全都理你，绝不会让你干等着，饭特别好吃，既不咸也不凉，品种特别多，而且交钱都不用排队，开个票也不用等半个小时，人家这态度甭管你买a1还是r8，绝对都一样！
doc28329-1|null|null|#芳村本田2013款奥德赛领世闪耀#在外观设计上，运用一气呵成的线条、丰满强健的低车身构造，打造出充满生活喜悦与驾驶乐趣的动感的新一代多功能轿车，整体精悍的正面造型以镀隔栅为中心，蓝色透镜前大灯时尚动感，配合动感造型的前保险杠，显示出敏锐的气度。
doc28343-1|null|null|这辆车有几个现代和先进的功能，使凯美瑞混合动力是一辆豪华轿车。
doc28357-1|null|null|看来比亚迪选择做电池还真有先见之明核电机组的可靠电源中的最后一道是两台独立的柴油发电机组。
doc28394-2|null|null|昨晚接到车，试驾起亚k7，第一天的粗浅感受：整车豪华大气有派头，方向盘刹车轻便灵活，动力强劲，启停时方向盘和座椅均自动调节，智能而人性；
doc28415-1|null|null|一起来分享你与甲壳虫的故事大众汽车特别推出了甲壳虫dune概念车，是一款专为满足喜爱越野运动的消费者而设计的甲壳虫汽车，外形更加阳刚和大气。
doc28421-1|null|null|靠背和座垫的侧向支撑力都非常充足，在赛道上激烈驾驶时，不会因为坐姿而妨碍驾驶。
doc28422-2|null|null|大爱一汽丰田，感觉丰田车就是牛。
doc28422-3|null|null|锐志音乐改装车在第三届酷车改装节上精彩亮相
doc28422-4|null|null|老爷车难得一见，能开演唱会的锐志音乐改装车，更是难得一见！
doc28441-3|null|null|还是觉得12款的方灯大揽好看些，这个头灯和尾灯有点khajuraho当地tutu的感觉。
doc28454-1|null|null|不过延时后，动力很充沛。
doc28462-1|null|null|大众汽车挑选最小滚动阻力的轮胎，请您于驾驶前检查轮胎压力，将轮胎充气至建议满载的压力值，就能帮助降低油耗！
doc28486-1|null|null|#强劲动力越级挑战实拍比亚迪g61.5tid#内饰配置篇，设计风格重点突出了家用、商用皆宜的特性。
doc28490-1|null|null|好险，差点被长安福特内部不公开召回了，网上查了下刚好我的车架号在召回范围边缘之外，今天打开发动机仓看了下，果然已经改进了，不错…
doc28496-1|null|null|奥迪rs5高性能车与有着典型的“美式风格”的adv.1轮圈完美结合，带来迈阿密的澎湃的热带风情！
doc28523-2|null|null|8月#十堰汽车风云榜#由联合发布：上月前三甲风神、世嘉、凯越依然势头强劲；
doc28536-2|null|null|a7那3.0带t的动力，轻轻一脚油门就绝尘而去了，尾灯也没看见想看看性感pp也没门
doc28542-1|null|null|正如歌诗图的配备的广汽本田首创蓝光式仪表盘，既典雅又时尚感十足！
doc28544-1|null|null|奥迪a1从静止加速到100公里/小时仅需8.9秒，最高限速为203公里/小时，每百公里平均油耗仅为5.5升。
doc28544-2|null|null|发动机作为低油耗高功率发动机典范，配备7档双离合变速器stronic，输出90kw122马力功率，在转速达到1500转时，即可输出200nm最大扭矩。
doc28573-1|null|null|获奖理由：动力不输汽油版，油耗反降20%。
doc28581-1|null|null|#日本勾奇录之四二#出租车全是油光锃亮的丰田皇冠，样子不时尚，有派，大气稳重。
doc28594-1|null|null|比亚迪怎么那么牛b，居然可以用车钥匙自动把车开出停车位，适合你哦，果断换车吧各位亲
doc28604-2|null|null|动力性能上，凭借240马力、251磅的扭矩，这款四缸发动机在保持高燃油经济性的同时，动力输出超过了一些6缸发动机。
doc28604-3|null|null|路虎揽胜极光源于福特的2.0l涡轮四缸发动机从根本上颠覆了路虎的动力系统，燃油经济性（英里/加仑）达到19（城市）/28（高速）。
doc28659-1|null|null|奥迪rs5配有quattro全时四驱系统，中央差速锁能很好的实现自动锁定和扭矩分配。
doc28659-2|null|null|esp车身稳定系统对于高速行驶中的稳定性起来很大的作用，在需要的情况下介入，当出现转向不足或转向过度时，esp系统将发挥作用。
doc28696-1|null|null|其实自主品牌车质量也没那么差的！
doc28702-1|null|null|2012年7月6日，全球鹰gx7以50.3高分荣膺c-ncap超五星安全评价，成为自主品牌车企中唯一一款超五星车型，也是继本田cr-v之后得又一款超五星suv。
doc28716-2|null|null|这车挺大，可能比途安还宽敞。
doc28718-1|null|null|好温馨的提示，人性、贴心的服务，客户满意度第一的宗旨，丰田路越走越宽，越走越远#一汽丰田-成都车展服务指南#恰逢周末，今天来车展的观众人数比平时多了很多，大家在欣赏靓车时也要注意安全哦!
doc28728-1|null|null|英朗xt采用别克家族典型的“直瀑式”造型，镀铬装饰增加了活力，大灯像鹰眼一般锐利洞彻，下方的进气口并不小，蜂窝状的填充也在暗示英朗xt是一款具有运动基因的车型
doc28746-1|null|null|看到一辆白色的奥迪a7，真霸气！
doc28753-1|null|null|车企前三甲已经把其它对手远远甩在了后边，一汽大众累计销量也升至第二。
doc28772-1|null|null|福特ford在北美市场拥有高人气的当家跑车mustang，更受到许多改装公司青睐而推出各式各样的改装套件，当中同样与ford有着合作关系、专攻mustang改装的roush，近日也推出了最新作品－roushstage3mustangpremieredition，将最大
doc28783-1|null|null|这款备受关注的高端智能都市suv，造型沉稳大气，保持大众的一贯低调风格。
doc28819-1|null|null|其实新帕确实很全面均衡，有成为新一代中高级车标杆的资质。
doc28830-1|null|null|奥迪rs5价格国内120万元上市，我觉得价格合理，不过rs5的所有选装加起来高达50万，其中特殊皮革内饰和陶瓷刹车都高达10万元，难怪当初北京跑车俱乐部会员提到的全国首台rs5是147万而不是120万，奥迪的技术还是很不错的，rs5作为rs的一员，虽然在赛道干不过m3，不过这款rs5还是非常迷人的
doc28831-1|null|null|别克英朗xt是一款外形时尚动感的紧凑级轿车，该车的动力性和操控性都表现不错，受到年轻消费者的喜爱。
doc28832-1|null|null|这车型越来越多出现在大街小巷，车内合理布置，平稳舒适，‘可恨’这车前后丰田标，后边还留着型号，内行人心知肚明。
doc28869-1|null|null|宝马真省油啊！
doc28880-1|null|null|比亚迪有点意思，从f3到速锐，与我不谋而合。
doc28880-2|null|null|奇瑞研发上厚积薄发可能性大，就怕忘记自己的积累。
doc28887-1|null|null|加装cusco车身加强件，不仅能抑制车身扭曲，而且加强车身刚性，使行车时更稳。
doc28890-1|null|null|完全满足家用需求测试新款轩逸1.6cvt[汽车之家评测]日产轩逸已经是大家熟知的老朋友了，这次更新换代的新轩逸可不是简单的换个前脸或者增减些配置的小改款，而是从发动机、变速箱、外观、内饰都发生了改变。
doc28915-1|null|null|真正让fx35这款车抓住人们眼球的地方，是其在拥有凶猛霸气造型的同时，还带着一种天生狂放不羁的性格。
doc28915-2|null|null|#傲游选车#英菲尼迪作为日产的高端品牌，在其产品fx35的身上，能清楚地感觉到精致、细腻的日系车特点，不过这并不是该车最吸引人的地方。
doc29026-1|null|null|总体感觉还可以，自动挡车开起来，确实相对轻松，教练也很有自信：他是驾校自动挡教练第一人，看来有望三个月内拿到驾照啦
doc29051-1|null|null|视线上移，简洁大方的仪表盘设计清晰地传递着车辆行驶过程中的各种信息。
doc29051-3|null|null|#新钜丰田-新车鉴赏##实力，掌控自如#新crown皇冠造型沉稳带操控键的真皮实木方向盘，触手质感强烈，操控灵敏，让人印象深刻。
doc29071-1|null|null|全新产品皆采用了本田领先的ace碰撞适应车身结构设计，极大提升车辆的刚性、减少车身变形的几率，充分保证车内乘员安全。
doc29071-2|null|null|#东风honda要闻#本着为消费者负责及车辆安全性的考虑，东风honda在近来上市的新车上均进一步完善了车辆安全性能，从而保证新车相对于老款车型及同级车型有更高的安全性能。
doc29102-1|null|null|大众果然是神车。
doc29147-2|null|null|耳濡目染使我对丰田车有着深厚的情结，过人的口碑，过硬的品质，多年来丰田在业界处领军地位。
doc29152-1|null|null|#奥迪贴士#全新一代奥迪a6l在动态模式下，转向比、油门响应以及悬挂都会处于最敏感状态，转向动作更急更直接，发动机更加积极地对加速踏板作出反应，精确且直接地完成驾驶者对车辆操控的要求，由绅士直接化身猛兽，驾驭快感无与伦比！
doc29171-1|null|null|2013款本田雅阁v6coupe车顶曲线下降的非常快，尾部收的非常的简洁明快，同时尾灯造型上也区别于轿车，双出式尾排的设计让整车看起来带有足够的运动风范。
doc29187-3|null|null|轻轻一脚油门就飞出去了有木有！
doc29213-1|null|null|2013款蒙迪欧逆天了！
doc29213-2|null|null|这款搭载了ecoboost动力系统的福特最新的旗舰型车型，将为消费者提供同级别车型中最为出色的燃油经济性。
doc29225-2|null|null|行驶舒适性和操控性也都可接受，侧滑0.78g。
doc29225-4|null|null|#2013美国年度suv#入围车型crv，空间宽敞，储物空间非常丰富，魔幻般的后排折叠极其方便。
doc29227-1|null|null|奥迪~因为有了rs的徽章而蓬荜生辉激情四射飞扬跋扈动如脱兔
doc29228-1|null|null|1.6lgl炫装版手动及1.6lgl炫装版价格分别为13.28万和14.08万，价格真是相当给力！
doc29228-2|null|null|卡罗拉配置的srs空气囊（驾驶席和助手席）、侧部srs空气囊、窗帘式srs空气囊，会在车辆发生猛烈碰撞时迅速打开，缓解对驾乘人员可能造成的伤害，使整车安全性得到很大提升。
doc29229-1|null|null|神一样的网友：一楼：那个雷克萨斯es多么漂亮，好多人做梦都想拥有，日系车不要担心！
doc29229-2|null|null|二楼：哇，好漂漂的车啊，销量已经逼近宝马奔驰奥迪随便哪一家的三分之一啦~~~~~~三楼：哈哈！
doc29256-1|null|null|#一汽丰田成都车展#一汽丰田，霸气！
doc29268-1|null|null|逸致超大的储物空间可以放置大部分你想放的。
doc29326-1|null|null|我支持你们的强烈推荐，新帕萨特确实摸透了目标客户的心思，很得体很合适。
doc29347-1|null|null|历经挑战的quattro全时四轮驱动系统、轻盈坚韧的全铝空间框架车身、灵敏迅捷的6速rtronic手自一体变速器、前瞻智能的线控换挡技术、灵活舒适的电磁减震系统，化作了那坚毅而完美外表下，奔涌流淌的高贵血脉和王者之心。
doc29353-2|null|null|日产悬挂都是偏向舒适的啦，所以有人看到外向吸引来试车动力操控的话，还是有点失望的，改不了，整部车给人的感觉是老老实实，适合于居家好男人的feel，不温不火。
doc29365-1|null|null|比亚迪电池技术的优势是真实的.
doc29387-1|null|null|人性化设计车内座椅，更可轻松满足各种家庭运载需求。
doc29387-2|null|null|途安着力打造幸福家庭观念，是消费者眼中家用mpv的全新典范，受到越来越多新兴家庭的青睐。
doc29398-2|null|null|#新钜丰田-新车鉴赏##实力，掌控自如#新crown皇冠重新调校的v6发动机在实现峰值功率和峰值扭力的转速是提前的，这样不仅更有利于发挥发动机的动力水平，而且还可以进一步提升燃油经济性，实现更加卓越的环保性能。
doc29431-1|null|null|新一代奥迪a6l已经慢慢摆脱以前相对老成的感觉，设计更加趋向年轻化，并且融入了许多高科技电子设备，让驾驶变得更加轻松。
doc29431-2|null|null|3.0t的发动机实力绝对超乎你的想象，即使是加长的a6l，百公里加速在6秒内，这等威力，路上的对手看到它也不敢轻举妄动。
doc29465-1|null|null|丰田霸道，确实“霸道”！
doc29473-2|null|null|#奥迪贴士#进口奥迪q3的轮眉护罩是标准配置，犹如一层盔甲，保护你的爱车在墙角转弯或通过狭小过道时，轮檐及上部车体免遭摩擦受损。
doc29490-1|null|null|奥迪r8采用高科技材料制成的轻量化、高强度车身，车身轻能够提供更佳的动力表现。
doc29511-1|null|null|2013款本田雅阁正式发布油耗更低真心不发看。
doc29518-1|null|null|美系车就nb！
doc29524-1|null|null|#车市新闻#巴黎车展将发布起亚新一代佳乐将采用青春、动感的外观设计，车身高度会有所降低，并根据不同的市场需求推出5座版和7座版供消费者选择。
doc29545-1|null|null|等了好久终于来了，全新奥迪rs5敞篷版官图发布，和预想中一样帅气，新车采用4.2升v8引擎，拥有450匹马力，峰值扭矩430nm，配备7速stronic变速箱，破百仅需4.9秒，极速250（运动套件280）km/h，行李箱空间高达60升，这款车绝对是居家旅游兼泡妞的必备神器。
doc29552-1|null|null|艾力绅拥有大气的外观，宽敞的空间和成熟的人性化设计，整体实力不俗。
doc29557-1|null|null|动感的外形设计，优雅的车身线条，诱人体验极速巅峰！
doc29557-2|null|null|这款由pogearacing改装的奥迪a7sportback被命名为“sevensins（七宗罪）”，3.0tfsi发动机经过调整为它带来高达345hp的动力表现！
doc29559-1|null|null|无论如何，该辆改装跑车更具侵略性了。
doc29578-1|null|null|年轻化的设计，光带式的led大灯更具识别性。
doc29578-2|null|null|进入车内，人性化的操控台，宽敞的空间，全景天窗，我想把他开走!
doc29597-1|null|null|单纯用爱国来解释日本人对本国汽车的热情没有说服力，恐怕还是因为日本车经济实用，省油好开，很适合资源紧缺的日本国情。
doc29615-1|null|null|abt改装奥迪as5-r，百公里加速只需4.5秒，最高速度更是达到惊人的292km/h。
doc29624-1|null|null|其空间的设计宽博而华丽，性能表现超乎世人预想。
doc29624-2|null|null|全新搭载vq37发动机，激扬个性动力，卓立之处，引人注目。
doc29624-3|null|null|#英菲尼迪fx五周年限量版#，恢弘张扬的外观，与细致考究的内饰之间精妙平衡，全新感触超越了中庸之道。
doc29650-1|null|null|奥迪品牌从诞生之日起其每一款车型都包含对经典的传承和延续，并通过创新和突破达到一个新的高度。
doc29650-2|null|null|坐进这辆全新a6l中，你甚至会对它的竞争对手产生同情，无论是空间、材质、配置还是做工，c7甚至已经超越了自己的级别。
doc29657-1|null|null|头灯采用奥迪家族最新的带尖角不规则多边形设计，点缀出新奥迪a4l非凡的气质；
doc29684-1|null|null|长久以来，日系跑车以价格低、油耗低、改装空间大的特点在亚洲甚至是全球市场获得空前的繁荣。
doc29693-1|null|null|给人的第一印象，车确实大，结实。
doc29693-2|null|null|我开惯日式丰田柴油皮卡车，上了美式车，不由得感觉踏实。
doc29708-2|null|null|凯美瑞使用丰田全球最先进的车身及底盘技术。
doc29708-3|null|null|车身方面，高强度轻量化车身设计的使用，降低了声噪。
doc29715-1|null|null|你们奥迪a73.0排量的确给力的呀
doc29729-1|null|null|新一代秀尔将沿袭trackster概念车的设计元素，传统家族虎啸式，方方正正的车身线条仍会保留，不过整车的细节部分将会重新设计。
doc29737-2|null|null|一汽-大众奥迪已累计11次荣获j.d.power公布的“中国汽车销售满意度”冠军和“中国汽车用户服务满意度”冠军。
doc29737-3|null|null|在2012年j.d.power销售满意度（ssi）调查中，一汽-大众奥迪凭借强大的产品组合和完善的服务体系再次荣登榜首；
doc29748-1|null|null|三款车型上市，特别是2.5l和4.0t车型推出，使得a8l的产品线终于变得齐全，现在a8l有了4种发动机、5个功率版本车型，给消费者提供了更加丰富选择余地。
doc29767-1|null|null|买车，何必如此纠结计算，上海大众汽车为你量身定制购车智惠方程，轻松换算，更见实惠，新帕萨特、朗逸、途安、polo全面直降！
doc29791-1|null|null|随着活动的推广，相信作为“科技的一代”的全新第七代凯美瑞，其品牌形象会更加深入消费者。
doc29791-2|null|null|业内人士认为，#全新第七代凯美瑞科技无限之旅#无论是展出的车型，还是互动本身的创新方式，都彰显出广汽丰田在汽车尖端科技方面的标杆形象。
doc29804-1|null|null|我建议还是合资车，车型品质是一方面，另外，车如其人，从用车综合感受来讲，要合资，本田思域、两厢福克斯就很好，至少开起来有真正的驾驶感，克鲁兹不推荐，速腾结合维修保养考量，不建议。
doc29830-1|null|null|在中国多见的宝马、奔驰等豪华汽车在韩国很难见到，有的人说韩国生产的东西质量好，中国产的质量差，买质量好的固然是好事，但我们没有必要处处攀比！
doc29832-1|null|null|先是提出品质全面升级，将所有车型的质保期限提升到4年10万公里的新水平；
doc29832-2|null|null|而后又宣称质量控制体系达到到iqs10的最高水平，这些无疑对比亚迪有非常好的正面宣传作用，但................
doc29840-1|null|null|奥迪确实科技感十足而且大手笔不差钱发布会看得我都想买r8敞篷
doc29868-1|null|null|从4月到今天，在整个市场下滑的情况下，一汽-大众无论是奥迪品牌还是大众品牌，都保持着强劲的逆势增长，始终占领第一的位置。
doc29882-1|null|null|作为奥迪a4l产品生命周期中最重要、最全面的一次改款，新奥迪a4l多达四十余项全新设计、改进、优化和装备升级。
doc29882-2|null|null|这次“内外兼修”的全面升级，使新奥迪a4l带给用户的价值倍增，但价格与老款车型保持不变，再次为同级别车型树立了价值典范。
doc29899-1|null|null|一汽丰田的魅力无人能及~科技感十足，又不乏想象力。
doc29908-1|null|null|#靓车美图#路上卡丁车：意大利dallara公司的得意之作：碳纤维单体底盘，让其在速度上保持了高度灵活性，大众汽车200马力2.0升tfsi系列发动机为其提供足够动力，配备后轮驱动技术和6速手动变速箱。
doc29923-1|null|null|#逸致悠游驾日#逸致外观时尚，动力操作灵活，内部宽敞舒适，试驾了一次，感觉堪称完美，值得拥有。
doc29924-1|null|null|#起亚推广#新佳乐灵活多变的空间配置满足不同的空间需求！
doc29927-1|null|null|而且，车身被轻量化后，油耗下降，节省车辆使用的成本，还降低了排气污染。
doc29927-2|null|null|它利用碳纤维以及大量铝合金替代原有的钢材结构，提升整车安全性的同时，车子的动力输出最大化的被应用到了驾驶上。
doc29949-1|null|null|#福特锐界#体型大，霸气外露，而且锐界的安全性也很好！
doc29982-1|null|null|110米跨栏追求的是速度，爆发力、技巧与节奏感的融合，与bmw所追求的造车理念而合，作为此运动员的赞助商，宝马相信刘翔的拼搏精神、全力以赴的姿态、享受比赛带来的快乐都是源于“bmw之悦”的最好体现。
doc29991-1|null|null|呼啸式前脸设计，使车随静如动。
doc29991-2|null|null|#宏宇起亚-秀出精彩#起亚这几年的新车真的让人感觉耳目一新，k系列的设计风格非常帅。
doc30054-1|null|null|#5lux奢品汇#日产gt-r，有人说它是一辆很好开的超跑，确实如此，先进的电子系统，不算很硬的悬挂，智能四驱系统保证了转弯加速的抓地力，三四百米就能挂上4挡，百公里加速的快感足以让人恐惧，不过过百之后你会发现这车即使到了三百公里依旧非常平稳，安静，容易驯服，这就战神。
doc30073-1|null|null|去车行看了看本田的幻影系列，很喜欢，如同我今天的发型，锐利，张扬。
doc30074-2|null|null|相对于液压式助力转向系统，更体现出优异的燃油经济性能和环保性能。
doc30074-3|null|null|#一汽丰田-成都车展车讯#卡罗拉的全新eps(electricpowersteering)电子助力转向系统根据车速自动调控助力：在低速行驶时，可以轻松地操控；
doc30093-1|null|null|#奥迪特色#奥迪q7的可调空气悬架系统在野地模式下，可使车身离地间隙提高至205毫米，帮助奥迪q7在颠簸的山路上保持100公里/小时的速度安全通过。
doc30111-1|null|null|安全越级uhss高刚性车身。
doc30111-2|null|null|舒畅越级日产高级车技术打造anti-shock高稳定悬挂。
doc30111-3|null|null|节能越级搭载了新一代节能环保技术ecodrive带来节能无忧的绿色移动生活。
doc30148-1|null|null|日本车的特点是节能!
